102C67	043810
102C67	060830
102C67	518310
102C67	517890
102C67	517830
102C67	060750
102C67	187560
102C66	257140
102C66	257180
102C66	257510
102C66	257120
102C66	256990
102C66	257490
102C66	257260
102C66	257030
102C66	257950
102C66	01006960
102C65	329290
102C65	407760
102C65	425420
102C65	401700
102C65	406960
102C65	406870
102C65	458810
102C65	079430
102C65	408570
102C65	407400
102C64	054090
102C64	090310
102C64	467860
102C64	467960
102C64	315310
102C64	467870
102C64	468080
102C64	468110
102C64	315390
102C64	468590
102C63	162900
102C63	163800
102C63	162950
102C63	163700
102C63	162510
102C63	117020
102C63	004900
102C63	01002590
102C63	01002430
102C63	01043140
102C62	479420
102C62	480420
102C62	478850
102C62	479590
102C62	479910
102C62	481250
102C62	479440
102C62	479670
102C62	479030
102C62	480610
102C61	147640
102C61	146770
102C61	432270
102C61	133940
102C61	147490
102C61	147700
102C61	300560
102C61	432480
102C61	300410
102C61	224530
102C60	279710
102C60	279900
102C60	281570
102C60	282570
102C60	282610
102C60	281290
102C60	284060
102C60	283180
102C60	282490
102C60	283470
102C5F	235930
102C5F	238400
102C5F	235450
102C5F	236350
102C5F	235090
102C5F	236700
102C5F	236970
102C5F	01057950
102C5F	239270
102C5F	237200
102C5E	073700
102C5E	077820
102C5E	077230
102C5E	514660
102C5E	416840
102C5E	155010
102C5E	218850
102C5E	418450
102C5E	514500
102C5E	077040
102C5C	313810
102C5C	308230
102C5C	309470
102C5C	313730
102C5C	310200
102C5C	310880
102C5C	314050
102C5C	310110
102C5C	311260
102C5C	01072610
102C5B	361000
102C5B	360920
102C5B	363020
102C5B	363740
102C5B	367790
102C5B	363130
102C5B	363040
102C5B	367720
102C5B	01082390
102C5B	363060
102C5A	528180
102C5A	116770
102C5A	001770
102C5A	214040
102C5A	213860
102C5A	068480
102C5A	038460
102C5A	001680
102C5A	154490
102C5A	527370
102C59	242420
102C59	256440
102C59	544820
102C59	320990
102C59	131590
102C59	256320
102C59	110750
102C59	512360
102C59	024590
102C59	104340
102C58	188990
102C58	149480
102C58	513420
102C58	322440
102C58	513330
102C58	528240
102C58	050860
102C58	063760
102C58	370070
102C58	369470
102C57	416980
102C57	417090
102C57	360820
102C57	416800
102C57	416970
102C57	475920
102C57	416310
102C57	416770
102C57	417460
102C57	417760
102C56	293820
102C56	291390
102C56	041880
102C56	009120
102C56	046620
102C56	404600
102C56	005990
102C56	265320
102C56	453230
102C56	260170
102C55	289590
102C55	342760
102C55	089930
102C55	289270
102C55	343300
102C55	291600
102C55	290250
102C55	289620
102C55	289350
102C55	243890
102C54	262480
102C54	219200
102C54	063230
102C54	050370
102C54	337600
102C54	334710
102C54	221140
102C54	337410
102C54	217660
102C54	281570
102C53	477180
102C53	476700
102C53	477150
102C53	478250
102C53	478510
102C53	477870
102C53	478230
102C53	372520
102C53	550440
102C53	477210
102C52	378820
102C52	101790
102C52	074170
102C52	158300
102C52	246080
102C52	073650
102C52	376710
102C52	093650
102C52	094330
102C52	102440
102C51	444010
102C51	442670
102C51	355950
102C51	442840
102C51	443200
102C51	440070
102C51	441920
102C51	444560
102C51	442630
102C51	01089950
102C50	045650
